IncidentId;UniqueId;Name;Location;Latitude;Longitude;AcresBurnedDisplay;PercentContainedDisplay;ExternalIncidentLink;CountiesList;UpdatedDate;StartedDate;AdminUnit;IncidentTypeDisplay;Url;IsActive;
1617;a8567989-a0c5-4c31-9012-82f99d76129f;Murphy Fire;Hwy 33 & Shell Rd, north of Coalinga;36.24653;-120.31598;237;100%;;Fresno;2018-01-09 13:23:00;2017-09-19;CAL FIRE Fresno-Kings Unit;;https://www.fire.ca.gov/incidents/2017/9/19/murphy-fire/;N;
1618;e7cb239e-7d9e-440d-ba5a-c6881406ce95;Power Fire;off Arburua Road and I-5, southwest of Los Banos;36.94652;-120.90462;48;100%;;Madera;2018-01-09 13:23:00;2017-09-20;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2017/9/20/power-fire/;N;
1619;c64e288e-d258-45e0-8357-b7a7289c0b92;Huasna Fire;Huasna Townsite Rd & Huasna Rd, Huasna;35.12269;-120.39387;245;100%;;San Luis Obispo;2018-01-09 13:23:00;2017-09-20;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/9/20/huasna-fire/;N;
1620;04b4caff-a62d-465b-b9a7-81986f91c0c3;Dexter Fire;Dexter Rd and Pine Lake Dr, 5 miles east of Coulterville;37.76888;-120.15846;10;100%;;Mariposa;2018-01-09 13:23:00;2017-09-20;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2017/9/20/dexter-fire/;N;
1621;cf38fe5e-29ca-498d-bc9c-d3f2fd8ff883;32 Fire;Hwy 32 and Humboldt Road, 5 miles northeast of Chico ;39.8255;-121.7127;28;100%;;Butte;2018-01-09 13:24:00;2017-09-25;CAL FIRE / Butte County Fire;;https://www.fire.ca.gov/incidents/2017/9/25/32-fire/;N;
1622;c9009967-c0c1-47d3-b2eb-47b2d7a5da0e;Estate Fire;Estate Rd & John Wayne Rd, north of Vacaville;38.4446;-122.0041;55;100%;;Solano;2018-01-09 13:23:00;2017-09-23;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/9/23/estate-fire/;N;
1623;ab42234a-7930-4636-8af5-3fc11ca8b34d;Jasper Fire;Jasper lane and Levee road, 1 mile NE of Wheatland;39.03168;-121.40947;26;100%;;Yuba;2018-01-09 13:25:00;2017-09-26;Wheatland Fire Protection District ;;https://www.fire.ca.gov/incidents/2017/9/26/jasper-fire/;N;
1624;c4f61042-d1ef-4d00-956d-785368ee34ca;Edwards Fire;Edwards Ave and Mountain Blvd, 6 miles southeast of Oakland ;37.77982;-122.169;22;100%;;Alameda;2018-01-09 13:25:00;2017-09-26;Oakland City Fire Department;;https://www.fire.ca.gov/incidents/2017/9/26/edwards-fire/;N;
1625;cb3599f6-751d-4072-8db1-6e366ac603c9;Poly Fire;near Cal Poly;35.3024;-120.65279;105;100%;;San Luis Obispo;2018-01-09 13:26:00;2017-09-26;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/9/26/poly-fire/;N;
1626;0176a674-c102-4854-92af-7d09aa3e1430;Canyon Fire;CA-91 and Cole Canyon, City of Anaheim;33.8668;-117.68598;2,662;100%;;Orange;2018-03-28 11:36:00;2017-09-25;CAL FIRE Riverside / USFS / Orange County Fire Authority / Anaheim Fire / Corona Fire Department;;https://www.fire.ca.gov/incidents/2017/9/25/canyon-fire/;N;
1627;f2e55878-e387-412b-a067-dadc649bed43;Lion Fire;Golden Trout Wilderness near Lion Meadow.;36.27138;-118.48555;18,900;100%;;Tulare;2018-01-09 13:27:00;2017-09-27;USFS - Sequoia National Forest;;https://www.fire.ca.gov/incidents/2017/9/27/lion-fire/;N;
1628;f839c34f-de3b-4e79-9b4f-e3502557d32b;Rucker Fire;Rucker Rd and Purisima Rd, 2 miles north east of Lompoc;34.67403;-120.4393;444;100%;;Santa Barbara;2018-01-09 13:28:00;2017-09-29;Santa Barbara County Fire;;https://www.fire.ca.gov/incidents/2017/9/29/rucker-fire/;N;
1629;62a5257e-a841-4f7a-ae19-52aa89570bd9;Lakewood Fire;Todd Ct and Brick Dr, east of Lake Isabella;35.59302;-118.46734;40;100%;;Kern;2018-01-09 13:29:00;2017-09-29;Kern County Fire;;https://www.fire.ca.gov/incidents/2017/9/29/lakewood-fire/;N;
1630;58533f37-ed81-4ac4-89e9-b4088684d9e7;Melba Fire;Hy 74 and Melba Avenue;33.74925;-117.10301;35;100%;;Riverside;2018-01-09 13:28:00;2017-09-29;CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/9/29/melba-fire/;N;
1631;03d74bbd-627c-47af-a2e9-5351e6e16f6a;Timm Fire;Timm Rd and Peaceful Glen Rd, 5 miles north of Vacaville ;38.43658;-121.97233;100;100%;;Solano;2018-01-09 13:29:00;2017-10-02;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/2/timm-fire/;N;
1632;273d1f78-c432-46c0-8969-26c3f936cc65;Ramblin Fire;Ramblin Road and Mount Lilac Road, 4 miles south of Bootjack;37.41231;-119.87465;17;100%;;Mariposa;2018-01-09 13:29:00;2017-10-03;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2017/10/3/ramblin-fire/;N;
1633;bc12dbf6-db36-4dcf-86d6-84d3beb14cad;36 Fire;off Hwy 36W and Monroe St., West Red Bluff;40.20077;-122.24731;20;100%;;Tehama;2018-01-09 13:29:00;2017-10-03;CAL FIRE Tehama-Glenn Unit ;;https://www.fire.ca.gov/incidents/2017/10/3/36-fire/;N;
1634;2049dbb6-1a87-4d9d-abde-092d35072934;Ridge Fire;Bartlett Springs, community of Clearlake;39.15016;-122.576;87;100%;;Lake;2018-01-09 13:29:00;2017-10-06;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/6/ridge-fire/;N;
1635;6ab80358-cb3c-4e2a-85da-0cd77003fc12;Jones Fire;off of Argonaut Trail and Dry Creek Rd, Jones Valley;40.70627;-122.24199;40;100%;;Shasta;2018-01-09 13:31:00;2017-10-08;CAL FIRE Shasta-Trintiy Unit;;https://www.fire.ca.gov/incidents/2017/10/8/jones-fire/;N;
1636;fc87e089-36dc-4314-8321-7d91e7eead21;Fort Fire;Fort Ross Rd and Hwy 1, north of Jenner;38.51937;-123.24713;20;100%;;Sonoma;2018-01-09 13:30:00;2017-10-07;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/7/fort-fire/;N;
1637;e3ed6829-5211-436a-8e32-ec617c3ebc83;Freeway Fire;off of Jelly Ferry Rd and I-5, north of Red Bluff;40.24789;-122.255;10;100%;;Tehama;2018-01-09 13:31:00;2017-10-08;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2017/10/8/freeway-fire/;N;
1638;e2c1718a-40e5-4139-a379-011c77f021bd;Blue Fire;off of Blue Lake Blvd and Hwy 299,  east of Eureka ;40.88516;-123.96844;20;100%;;Humboldt;2018-01-09 13:30:00;2017-10-08;CAL FIRE Humboldt-Del Norte Unit;;https://www.fire.ca.gov/incidents/2017/10/8/blue-fire/;N;
1639;adf929a5-d508-4f69-8845-8fa1df8d4f95;Cherokee Fire;off Cherokee Road and Zonalea Lane, Oroville ;39.62496;-121.52966;8,417;100%;;Butte;2018-02-09 09:48:00;2017-10-08;CAL FIRE Butte Unit;;https://www.fire.ca.gov/incidents/2017/10/8/cherokee-fire/;N;
1640;676946dc-1b38-4a09-9bbe-9ce638cfed52;Atlas Fire (Southern LNU Complex);Off of Altas Peak Rd, south of Lake Berryessa;38.39206;-122.24367;51,624;100%;;Napa, Solano;2019-10-25 08:47:30;2017-10-08;CAL FIRE Sonoma-Lake-Napa Unit;Wildfire;https://www.fire.ca.gov/incidents/2017/10/8/atlas-fire-southern-lnu-complex/;N;
1641;82c2aafa-ef04-49f0-a172-0dfa8a15582e;Tubbs Fire (Central LNU Complex);off of Hwy 128 and Bennett Ln, Calistoga;38.60895;-122.62879;36,807;100%;;Napa, Sonoma;2019-10-25 08:50:05;2017-10-08;CAL FIRE Sonoma-Lake-Napa Unit;Wildfire;https://www.fire.ca.gov/incidents/2017/10/8/tubbs-fire-central-lnu-complex/;N;
1642;be79d28c-767d-4a0d-b168-e86a5842004f;Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex);Hwy 12, north of Glen Ellen;38.4041;-122.5209;56,556;100%;;Napa, Sonoma;2019-10-25 08:54:34;2017-10-08;CAL FIRE Sonoma-Lake-Napa Unit;Wildfire;https://www.fire.ca.gov/incidents/2017/10/8/nuns-adobe-norrbom-pressley-partrick-fires-oakmont-central-lnu-complex/;N;
1643;36d55b1a-a2f4-4f40-b57c-48341bb2ace5;Partrick Fire (Central LNU Complex);off Partrick Rd, west of Napa;38.31802;-122.39052;0;100%;;Napa;2018-01-09 13:33:00;2017-10-08;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/8/partrick-fire-central-lnu-complex/;N;
1644;4ca0e06c-4e6e-4e00-a4a4-6813e3200bd5;LaPorte Fire (Wind Complex);La Porte Rd and Oro Bangor Hwy, Bangor;39.39455;-121.40613;6,151;100%;;Butte;2018-02-09 09:50:00;2017-10-09;CAL FIRE/Butte County Fire;;https://www.fire.ca.gov/incidents/2017/10/9/laporte-fire-wind-complex/;N;
1645;608ed849-d1ec-4b0d-a477-d1b8e9c7e6dd;Cascade Fire (Wind Complex);Cascade Way and Marysville Rd, north of Collins Lake ;39.32198;-121.4021;9,989;100%;;Yuba;2019-10-25 08:43:59;2017-10-08;CAL FIRE Nevada-Yuba-Placer Unit;Wildfire;https://www.fire.ca.gov/incidents/2017/10/8/cascade-fire-wind-complex/;N;
1646;9a2b8ac1-41f4-4f98-a4e1-9b5ddee37251;McCourtney Fire (Wind Complex);McCourtney Rd and Hwy 20, Grass Valley;39.19325;-121.08406;76;100%;;Nevada;2018-02-09 09:52:00;2017-10-09;CAL FIRE Nevada-Yuba-Placer Unit;;https://www.fire.ca.gov/incidents/2017/10/9/mccourtney-fire-wind-complex/;N;
1647;c229ea5c-2ebd-4f80-892e-fc5da8a1eeea;Redwood Valley Fire (Mendocino Lake Complex);North of Hwy 20, west of Mendocino National Forest, south of Black Bart;39.24873;-123.16635;36,523;100%;;Mendocino;2019-10-25 08:48:34;2017-10-08;CAL FIRE Mendocinio Unit;Wildfire;https://www.fire.ca.gov/incidents/2017/10/8/redwood-valley-fire-mendocino-lake-complex/;N;
1648;f30518d1-83ef-440c-8058-d4189bfedab7;Point Fire;Hwy 26 and Higdon Rd., West Point;38.40234;-120.52953;130;100%;;Calaveras;2018-01-09 13:33:00;2017-10-09;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2017/10/9/point-fire/;N;
1649;fe6e94d7-7b47-4992-9a52-787e1fad8171;37 Fire;Hwy 37 & Lakeville Highway;38.14242;-122.47301;1,660;100%;;Sonoma;2018-01-09 13:34:00;2017-10-09;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/9/37-fire/;N;
1650;f8ce12e2-e7c1-4922-b584-63e4421d0598;Pozo Fire;near 3055  West Pozo Rd;35.28738;-120.44448;45;100%;;San Luis Obispo;2018-01-09 13:34:00;2017-10-09;Los Padres National Forest;;https://www.fire.ca.gov/incidents/2017/10/9/pozo-fire/;N;
1651;fb042e0f-1aab-4ac4-9d09-947c9b9f14b6;Tank Fire;Hwy 58 and Keene Ranch Rd, community of Keene;35.21556;-118.56578;50;100%;;Kern;2018-01-09 13:45:00;2017-10-26;Kern County Fire ;;https://www.fire.ca.gov/incidents/2017/10/26/tank-fire/;N;
1652;0f32c2db-7d28-4cf6-85b8-44b53899c8eb;Sulphur Fire (Mendocino Lake Complex);off Hwy 20 and Sulphur Bank Road, Clearlake Oaks;39.01387;-122.64543;2,207;100%;;Lake;2018-02-09 09:29:00;2017-10-08;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/8/sulphur-fire-mendocino-lake-complex/;N;
1653;29c37ab7-3af9-458f-b6d3-72023a8c1046;Lobo Fire (Wind Complex);near Lone Lobo Trail, Rough and Ready;39.24549;-121.12792;821;100%;;Nevada;2019-10-25 14:25:47;2017-10-09;CAL FIRE Nevada-Yuba-Placer Unit;Wildfire;https://www.fire.ca.gov/incidents/2017/10/9/lobo-fire-wind-complex/;N;
1654;579d5d2a-0e51-4058-92c7-37abd7fe4aad;Honey Fire;Honey Run Rd & Merlin Ln, southwest of Paradise ;39.74679;-121.67261;150;100%;;Butte;2018-01-09 13:34:00;2017-10-09;CAL FIRE/Butte County Fire;;https://www.fire.ca.gov/incidents/2017/10/9/honey-fire/;N;
1655;969c721c-5f27-41d4-9a94-ffa12e351204;Canyon 2 Fire;Off of East Santa Ana Canyon Rd, west of Gypsum Canyon;33.87041;-117.70975;9,217;100%;;Orange;2018-04-05 10:47:00;2017-10-09;Unified Command: CAL FIRE, Orange County, Anaheim City and Orange City;;https://www.fire.ca.gov/incidents/2017/10/9/canyon-2-fire/;N;
1656;561d4f1b-0827-48a9-8034-e783d2761945;Wildomar Fire;S Main Divide Rd and Wildomar OHV Park, west of Wildomar City;33.60247;-117.34192;866;100%;;Riverside;2018-01-09 13:45:00;2017-10-26;Cleveland National Forest;;https://www.fire.ca.gov/incidents/2017/10/26/wildomar-fire/;N;
1657;09425074-8348-4fbc-b95d-4939750f9345;Tehama Fire;North Rim of the Mill Creek drainage, east of Los Molinos;40.02261;-121.91425;194;100%;;Tehama;2018-01-09 13:46:00;2017-10-26;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2017/10/26/tehama-fire/;N;
1658;46d1ec10-be8e-474a-b98f-ba7cd3521ccd;Silver Fire;Elwood Road and Silver Lane, northwest of Squaw Valley;36.7528;-119.2288;58;100%;;Fresno;2018-01-09 13:36:00;2017-10-11;CAL FIRE Fresno-Kings Unit;;https://www.fire.ca.gov/incidents/2017/10/11/silver-fire/;N;
1659;0de36981-b31f-45c7-befd-1596f982e7db;Pocket Fire (Central LNU Complex);off of Pocket Ranch Rd and Ridge Ranch Rd, Geyserville ;38.76549;-122.90939;17,357;100%;;Sonoma;2018-02-09 09:32:00;2017-10-09;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/9/pocket-fire-central-lnu-complex/;N;
1660;b3627eac-9f2f-482a-81a6-681e60b5b24a;Bear Fire;Bear Canyon Road and Deer Creek Road in Boulder Creek, CA;37.18356;-122.07012;391;100%;;Santa Cruz;2018-01-09 13:41:00;2017-10-16;CAL FIRE San Mateo-Santa Cruz Unit ;;https://www.fire.ca.gov/incidents/2017/10/16/bear-fire/;N;
1661;dcd7fb2e-3a4f-427e-9b13-1d2bcb0e8ac6;Wilson Fire;off Mount Wilson Circle near the Mount Wilson Observatory ;34.22551;-118.05545;50;100%;;Los Angeles;2018-01-09 13:40:00;2017-10-17;Angeles National Forest;;https://www.fire.ca.gov/incidents/2017/10/17/wilson-fire/;N;
1662;eb8b50ba-b6bc-4668-b3f1-dcdbfbe71b17;River Fire;off of County Line Creek Rd, near the community of Mad River;40.46836;-123.51619;148;100%;;Trinity;2018-01-09 13:36:00;2017-10-14;Six Rivers National Forest;;https://www.fire.ca.gov/incidents/2017/10/14/river-fire/;N;
1663;ec27a3bd-959b-48f3-872e-2c87047dbae2;Quarry Fire;off Hwy 223, east of Arvin ;35.19008;-118.76152;183;100%;;Kern;2018-01-09 13:36:00;2017-10-12;Kern County Fire Department;;https://www.fire.ca.gov/incidents/2017/10/12/quarry-fire/;N;
1664;d720af5d-af7c-4052-92b3-fced863cb675;Wilson Fire;at Wilson Road, east of San Felipe;33.18716;-116.50897;25;100%;;San Diego;2018-01-09 13:40:00;2017-10-15;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2017/10/15/wilson-fire/;N;
1665;11392e98-1571-4405-8f9c-d347caca28ce;Garden Fire;off Wolf Road and Garden Bar Rd, northwest of Higgins Corner;39.06414;-121.13737;19;100%;;Nevada;2018-01-09 13:33:00;2017-10-10;CAL FIRE Nevada-Yuba-Placer Unit;;https://www.fire.ca.gov/incidents/2017/10/10/garden-fire/;N;
1666;0e9f14ae-01d5-4fbe-85a0-d0967233dc90;Ice Fire;off Ice House Road and US-50, east of Riverton, 13 miles east of Camino;38.77921;-120.46234;29;100%;;El Dorado;2018-01-09 13:35:00;2017-10-10;USFS - El Dorado National Forest;;https://www.fire.ca.gov/incidents/2017/10/10/ice-fire/;N;
1667;61e9a1f4-a263-47a0-93ee-64b52ebd92a9;Portola Fire;De Portola Road east of Pauba Road, Temecula;33.50488;-117.02132;23;100%;;Riverside;2018-01-09 13:32:00;2017-10-10;CAL FIRE/ Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/10/10/portola-fire/;N;
1668;c5783ba0-227e-4ff6-9d7d-61532ccd469b;Meyers Fire;near the Hwy 15 and Hwy 215 junction, near Glen Helen Regional Park ;34.21829;-117.40625;34;100%;;San Bernardino;2018-01-09 13:47:00;2017-12-05;Unified Command: CAL FIRE / San Bernardino County Fire;;https://www.fire.ca.gov/incidents/2017/12/5/meyers-fire/;N;
1669;eb87224a-f7da-4432-84ca-03a706ee3bac;Little Mountain Fire;University Pkwy. and Varsity Ave., San Bernardino City;34.16564;-117.33334;260;100%;;San Bernardino;2018-01-09 13:47:00;2017-12-05;San Bernardino County Fire;;https://www.fire.ca.gov/incidents/2017/12/5/little-mountain-fire/;N;
1670;33bf7f90-edd9-4bf7-a079-561d5dad25c9;Extension Fire;Lambs Canyon Road & Gilman Springs Road, Gilman Springs;33.8826;-117.00589;50;100%;;Riverside;2018-01-09 13:42:00;2017-10-23;CAL FIRE/Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/10/23/extension-fire/;N;
1671;50bd55cc-7c58-462d-a919-923b4bdcca15;Freeway Fire;Interstate 15 and Interstate 210, Rancho Cucamonga;34.13534;-117.4982;40;100%;;San Bernardino;2018-01-09 13:45:00;2017-10-24;San Bernardino County Fire and Rancho Cucamonga Fire District;;https://www.fire.ca.gov/incidents/2017/10/24/freeway-fire/;N;
1672;733028fc-bf0a-4737-878b-78a29c9ee2ee;Rolling Fire;Bena Road, east of Bakersfield;35.3091;-118.701;184;100%;;Kern;2018-04-03 10:46:00;2017-10-15;Kern County Fire;;https://www.fire.ca.gov/incidents/2017/10/15/rolling-fire/;N;
1673;92a8a466-061b-430a-87f9-3b5192947578;Lynch Fire;Lynch Canyon Road and Interlake Road, north of Lake Nacimiento;35.78616;-120.96514;73;100%;;San Luis Obispo;2018-01-09 13:37:00;2017-10-13;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/10/13/lynch-fire/;N;
1674;2725461a-6ad1-43fd-8b83-5e219df4d558;Table Fire;3 miles northeast of Ice House Reservoir;38.848;-120.287;426;100%;;El Dorado;2018-01-09 13:36:00;2017-10-13;USFS - El Dorado National Forest;;https://www.fire.ca.gov/incidents/2017/10/13/table-fire/;N;
1675;a7ecc679-7fbc-4370-9a55-8e17bf262a2e;Long Fire;off Hwy 20 & Long Valley Rd, 5 miles east of Clearlake Oaks;39.0199;-122.57487;100;100%;;Lake;2018-01-09 13:38:00;2017-10-14;CAL FIRE Sonoma Lake Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/14/long-fire/;N;
1676;3f481060-1106-4857-8ac3-374a68763922;Oakmont Fire (Central LNU Complex);east side of Highway 12 near the Oakmont community;38.46123;-122.58152;100;100%;;Sonoma;2018-04-05 12:01:00;2017-10-14;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/14/oakmont-fire-central-lnu-complex/;N;
1677;15b21d31-eadf-47bb-a030-20c531b3077b;Pressley Fire (Central LNU Complex);east of Rohnert Park;38.36685;-122.64001;0;100%;;Sonoma;2018-01-09 13:34:00;2017-10-09;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/9/pressley-fire-central-lnu-complex/;N;
1678;c58da6fd-a2e2-4706-9a2e-ee03884c714d;York Fire;off York Road and S Boundary Road, east of Monterey ;36.5858;-121.80377;31;100%;;Monterey;2018-01-09 13:40:00;2017-10-15;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2017/10/15/york-fire/;N;
1679;9a5c9879-2e18-41a4-88d6-2360203dae79;Adobe Fire (Central LNU Complex);near Kenwood;0.0;0.0;1,868;100%;;Sonoma;2018-01-09 13:33:00;2017-10-09;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/10/9/adobe-fire-central-lnu-complex/;N;
1680;e8c7f247-bc31-4e5b-bf71-fe903366d9e5;Fallon Fire;off Fallon Road 3 miles East of Dublin ;37.7393;-121.85663;116;100%;;Alameda;2018-01-09 13:41:00;2017-10-17;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2017/10/17/fallon-fire/;N;
1681;081c7307-b328-4b64-869a-dce8718bab11;Buffalo Fire;Range 600, Case Springs Road, Camp Pendleton;33.402411;-117.402445;1,088;100%;;San Diego;2018-01-09 13:41:00;2017-10-17;DOD - Camp Pendleton;;https://www.fire.ca.gov/incidents/2017/10/17/buffalo-fire/;N;
1682;6418a3f5-8f76-4b47-9a46-64af91838857;Milton Fire;off Milton Road and Sonora Road north of Woodward Reservoir Park;37.89532;-120.84748;13;100%;;Stanislaus;2018-01-09 13:41:00;2017-10-18;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2017/10/18/milton-fire/;N;
1684;1e11fa40-e850-45d2-b65e-05aadc9f02f1;Rye Fire;along Rye Canyon Loop, west Valencia;34.45283;-118.58188;6,049;100%;;Los Angeles;2018-01-18 09:58:00;2017-12-05;Unified Command: CAL FIRE, Los Angeles County Fire, Ventura County Fire, Los Angeles County Sheriff's Office, and Ventura County Sheriff's Office;;https://www.fire.ca.gov/incidents/2017/12/5/rye-fire/;N;
1685;a245b55b-3eb7-49dd-9a5e-909d53854055;Creek Fire;Kagel Canyon Rd, north of Lake View terrace ;34.31283;-118.35863;15,619;100%;;Los Angeles;2018-08-06 10:52:00;2017-12-05;Angeles National Forest;;https://www.fire.ca.gov/incidents/2017/12/5/creek-fire/;N;
1686;d28bc34e-73a8-454d-9e55-dea7bdd40bee;Thomas Fire;Hwy 150 and Hwy 126, north of Santa Paula ;34.41521;-119.09124;281,893;100%;;Santa Barbara, Ventura;2020-04-27 13:46:23;2017-12-04;US Forest Service - Los Padres National Forest ;Wildfire;https://www.fire.ca.gov/incidents/2017/12/4/thomas-fire/;N;
1687;c425ed8d-1aab-44c8-bc03-39675ad2b0d2;Riverdale Fire; Riverdale Place and Lakeview Ave, Santa Ana Riverbed ;33.96514;-117.4764;40;100%;;Riverside;2018-01-09 13:47:00;2017-12-04;CAL FIRE/Riverside County Fire and Riverside City Fire Department ;;https://www.fire.ca.gov/incidents/2017/12/4/riverdale-fire/;N;
1688;eadd73be-51ab-4078-91cc-04784be3f17f;Roser Fire;Roser Rd & Sour Grass Rd, 6 miles NW of Orland;39.81517;-122.28165;43;100%;;Tehama;2018-01-09 13:46:00;2017-11-02;CAL FIRE Tehama-Glenn Unit ;;https://www.fire.ca.gov/incidents/2017/11/2/roser-fire/;N;
1689;23353f29-33d4-4a7b-b78e-66bc761a55c8;Chris Fire;Hwy 395, north of Hwy 108, Walker Watershed, south of Walker;38.46111;-119.48284;370;100%;;Mono;2018-01-09 13:46:00;2017-11-13;Humboldt - Toiyabe National Forest;;https://www.fire.ca.gov/incidents/2017/11/13/chris-fire/;N;
1690;d12bbce8-5acb-43ef-a259-4fbaf90d32ff;Loma Fire;Loma Range 217, Camp Pendleton;33.38613;-117.46709;81;100%;;San Diego;2018-01-09 13:38:00;2017-10-13;Camp Pendleton - Cleveland National Forest;;https://www.fire.ca.gov/incidents/2017/10/13/loma-fire/;N;
1691;60d9b4f4-7b48-4820-9adc-5be0b4353a5c;Palm Fire;Off Palm Dr & 20th Ave, Desert Hot Springs;33.90327;-116.50151;40;100%;;Riverside;2018-01-09 13:46:00;2017-11-14;CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/11/14/palm-fire/;N;
1692;fc8f89b5-988a-4a23-b9e3-333cc690363e;Vista Fire;off Hwy 33 & Casitas Vista Rd;34.34949;-119.30918;86;100%;;Ventura;2018-01-09 13:45:00;2017-10-24;Ventura County Fire;;https://www.fire.ca.gov/incidents/2017/10/24/vista-fire/;N;
1693;494792db-3107-4323-b176-fde4c58cd647;Soda Fire;Off Soda Lake Rd, Carrizo Plains area ;35.41112;-120.00353;21;100%;;San Luis Obispo;2018-01-09 13:42:00;2017-10-20;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/10/20/soda-fire/;N;
1694;c265dfe8-6217-4a0d-9ea9-37be3b38baef;Bitterwater Fire;Airline Hwy and Bitterwater Road;36.38109;-121.00391;47;100%;;San Benito;2018-01-09 13:46:00;2017-11-25;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2017/11/25/bitterwater-fire/;N;
1695;773795d8-5801-4f7c-a2fe-3f8d0ae18f51;Church Fire;off Highway 94 and Church Rd, Campo Indian Reservation ;32.64962;-116.37345;100;100%;;San Diego;2018-01-09 13:41:00;2017-10-21;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2017/10/21/church-fire/;N;
1696;666b3951-76ce-4351-abc6-3e0518d44901;Oak Fire;Off Oak Glen Rd and Pine Bench Rd, east of Oak Glen;34.035344;-116.940661;99;100%;;San Bernardino;2018-01-09 13:46:00;2017-11-29;CAL FIRE San Bernardino Unit;;https://www.fire.ca.gov/incidents/2017/11/29/oak-fire/;N;
1697;fc4fcd00-8eee-43e5-b77f-bbd0c1669744;Lilac Fire;Old Hwy 395 at Dulin Road, Bonsall;33.3237;-117.163;4,100;100%;;San Diego;2018-01-09 13:47:00;2017-12-07;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2017/12/7/lilac-fire/;N;
1698;e1a8e4f1-ba7c-431a-a8c4-069fa3d3d36c;Liberty Fire;Los Alamos Rd & Liberty Rd, city of Murrieta;33.59257;-117.14979;300;100%;;Riverside;2018-01-09 13:47:00;2017-12-07;Murrieta Fire;;https://www.fire.ca.gov/incidents/2017/12/7/liberty-fire/;N;
1699;d3f8db86-9947-4a4e-9113-0d7e4806417f;Longhorn Fire;off Shirleon Road and Old Banning and Idyllwild Road, Banning area;33.88994;-116.91023;19;100%;;Riverside;2018-01-09 13:49:00;2017-12-13;CAL FIRE/Riverside County Fire Department;;https://www.fire.ca.gov/incidents/2017/12/13/longhorn-fire/;N;
1700;2aad53ef-d6c3-43dc-92e6-b2f9881ff161;Skirball Fire;N Sepulveda Blvd at I-405;34.09454;-118.48178;422;100%;;Los Angeles;2018-01-23 08:11:00;2017-12-06;Los Angeles City Fire;;https://www.fire.ca.gov/incidents/2017/12/6/skirball-fire/;N;
1701;64779f92-8353-4187-ae56-2b83eb66d7ca;Drum Fire;off Drum Canyon Rd, south of Los Alamos;34.71796;-120.27077;14;100%;;Santa Barbara;2019-07-09 13:53:15;2017-12-16;Santa Barbara County Fire;Wildfire;https://www.fire.ca.gov/incidents/2017/12/16/drum-fire/;N;
